finding_id,rule,file,line,message,assisted_verdict,confidence,rationale,review_method
wolfssl_371,R02,src/internal.c,4128,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_372,R02,wolfcrypt/src/sp_c64.c,26242,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_373,R02,wolfcrypt/src/evp.c,7075,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_374,R02,wolfcrypt/src/sp_arm32.c,79209,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_375,R02,src/internal.c,42374,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_376,R02,wolfcrypt/src/rsa.c,1933,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_377,R02,src/pk_rsa.c,2858,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_378,R02,wolfcrypt/src/evp_pk.c,1870,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_379,R04,wolfcrypt/src/port/devcrypto/devcrypto_hash.c,104,Return value of cryptographic function 'wc_SetupCrypt' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_380,R02,wolfcrypt/src/asn.c,32003,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_381,R03,tests/api/test_pkcs12.c,489,Stack-allocated crypto buffer 'fullMac' of large size (WC_SHA256_DIGEST_SIZE) detected.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_382,R01,tests/api/api.h,139,Hardcoded key/buffer size macro 'KEY20' value (32) is below PQC minimum requirements.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_383,R02,wolfcrypt/src/evp.c,2129,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_384,R02,src/pk_rsa.c,1468,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_385,R02,wolfcrypt/src/ecc.c,1895,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_386,R02,wolfcrypt/src/asn.c,28669,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_387,R07,wolfcrypt/src/aes.c,17032,Return contract violation: variable 'ret' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_388,R02,src/pk.c,4956,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_389,R03,tests/api/test_evp_cipher.c,991,Stack-allocated crypto buffer 'key' of large size (DES3_KEY_SIZE) detected.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_390,R03,tests/api/test_pkcs7.c,2399,Stack-allocated crypto buffer 'hashBuf' of large size (WC_MAX_DIGEST_SIZE) detected.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_391,R02,wolfcrypt/src/sp_x86_64.c,89262,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_392,R02,src/pk.c,2616,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_393,R03,tests/api/test_ossl_ecx.c,255,Stack-allocated crypto buffer 'priv2' of large size (CURVE448_KEY_SIZE) detected.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_394,R02,wolfcrypt/src/aes.c,18195,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_395,R02,wolfcrypt/src/port/tropicsquare/tropic01.c,412,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_396,R02,wolfcrypt/src/port/caam/wolfcaam_ecdsa.c,619,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_397,R04,src/x509_str.c,2114,Return value of cryptographic function 'wc_ReadDirClose' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_398,R02,src/tls13.c,9300,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_399,R02,src/tls.c,5940,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_400,R02,src/tls.c,6048,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_401,R02,wolfcrypt/src/port/cypress/psoc6_crypto.c,1932,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_402,R02,wolfcrypt/src/port/atmel/atmel.c,919,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_403,R02,wolfcrypt/src/asn.c,7494,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_404,R02,wolfcrypt/src/ecc.c,9727,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_405,R04,wolfcrypt/src/pkcs7.c,3629,Return value of cryptographic function 'wc_PKCS7_WriteOut' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_406,R02,wolfcrypt/src/ecc.c,1846,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_407,R02,wolfcrypt/src/asn.c,16829,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_408,R02,wolfcrypt/src/sp_c32.c,33402,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_409,R02,wolfcrypt/src/aes.c,13122,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_410,R04,wolfcrypt/src/pkcs7.c,2789,Return value of cryptographic function 'wc_PKCS7_WriteOut' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_411,R02,wolfcrypt/src/wc_slhdsa.c,1304,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_412,R02,wolfcrypt/src/sp_c64.c,40410,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_413,R02,src/internal.c,30664,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_414,R02,wolfcrypt/src/port/Renesas/renesas_tsip_util.c,1819,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_415,R02,wolfcrypt/src/port/atmel/atmel.c,663,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_416,R02,src/internal.c,37987,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_417,R02,wolfcrypt/src/port/caam/caam_driver.c,892,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_418,R02,wolfcrypt/src/signature.c,483,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_419,R02,wolfcrypt/src/evp.c,9508,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_420,R02,tests/api/test_aes.c,8840,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_421,R03,tests/api/test_evp_cipher.c,1160,Stack-allocated crypto buffer 'expCipherTexts' of large size (NUM_ENCRYPTIONS) detected.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_422,R04,wolfcrypt/src/evp.c,9019,Return value of cryptographic function 'wc_Des_CbcEncrypt' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_423,R02,wolfcrypt/src/aes.c,14192,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_424,R03,tests/api/test_curve25519.c,92,Stack-allocated crypto buffer 'pubk' of large size (CURVE25519_KEYSIZE) detected.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_425,R02,src/internal.c,12830,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_426,R02,wolfcrypt/src/port/atmel/atmel.c,2005,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_427,R02,wolfcrypt/src/evp.c,5995,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_428,R02,wolfcrypt/src/port/riscv/riscv-64-aes.c,709,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_429,R02,wolfcrypt/src/aes.c,12640,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_430,R02,wolfcrypt/src/cryptocb.c,1824,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_431,R02,wolfcrypt/src/port/nxp/se050_port.c,1225,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_432,R02,wolfcrypt/src/evp.c,10225,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_433,R03,wolfcrypt/src/port/atmel/atmel.c,555,Stack-allocated crypto buffer 'read_key' of large size (ATECC_KEY_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
wolfssl_434,R04,wolfcrypt/src/port/riscv/riscv-64-chacha.c,1871,Return value of cryptographic function 'wc_chacha_encrypt_384' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_435,R04,wolfcrypt/src/pkcs7.c,3473,Return value of cryptographic function 'wc_PKCS7_WriteOut' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_436,R02,wolfcrypt/src/sp_c64.c,25687,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_437,R02,wolfcrypt/src/rsa.c,1193,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_438,R02,wolfcrypt/src/sp_x86_64.c,24524,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_439,R02,wolfcrypt/src/asn_orig.c,900,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_440,R02,wolfcrypt/src/aes.c,7051,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_441,R07,src/ssl_api_dtls.c,1448,Return contract violation: variable 'ret' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_442,R07,wolfcrypt/src/port/caam/wolfcaam_init.c,341,Return contract violation: variable 'ret' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_443,R02,wolfcrypt/src/sp_x86_64.c,25720,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_444,R02,wolfcrypt/src/port/devcrypto/devcrypto_aes.c,85,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_445,R07,src/crl.c,1606,Return contract violation: variable 'condRet' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_446,R02,wolfcrypt/src/sp_c64.c,29528,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_447,R02,src/keys.c,2785,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_448,R07,wolfcrypt/src/port/caam/wolfcaam_hash.c,379,Return contract violation: variable 'ret' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_449,R02,src/pk.c,2540,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_450,R02,wolfcrypt/src/ecc.c,7225,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_451,R02,src/x509.c,12693,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_452,R04,wolfcrypt/src/cmac.c,345,Return value of cryptographic function 'wc_AesEncryptDirect' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_453,R02,src/internal.c,38115,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_454,R02,wolfcrypt/src/sp_c64.c,34258,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_455,R02,wolfcrypt/src/ecc.c,14045,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_456,R07,wolfcrypt/src/poly1305.c,1026,Return contract violation: variable 'ret' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_457,R02,src/internal.c,13369,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_458,R02,src/ssl_crypto.c,2814,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_459,R02,src/internal.c,32835,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_460,R02,wolfcrypt/src/ecc.c,1858,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_461,R02,wolfcrypt/src/des3.c,1622,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_462,R02,wolfcrypt/src/port/psa/psa_aes.c,155,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_463,R01,wolfssl/wolfcrypt/settings.h,1160,Hardcoded key/buffer size macro 'TSIP_TLS_ENCPUBKEY_SZ_BY_CERTVRFY' value (560) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
wolfssl_464,R02,src/internal.c,21247,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_465,R02,wolfcrypt/src/aes.c,13170,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_466,R02,wolfcrypt/src/port/Renesas/renesas_tsip_util.c,1896,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_467,R04,wolfcrypt/src/cryptocb.c,492,Return value of cryptographic function 'wc_CryptoCb_ClearDev' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_468,R02,wolfcrypt/src/ecc.c,13970,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_469,R03,wolfcrypt/src/srp.c,986,Stack-allocated crypto buffer 'digest' of large size (SRP_MAX_DIGEST_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
wolfssl_470,R02,wolfcrypt/src/hpke.c,1295,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_471,R02,wolfcrypt/src/ecc.c,1806,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_472,R02,wolfcrypt/src/asn.c,8178,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_473,R01,wolfssl/wolfcrypt/port/caam/caam_driver.h,455,Hardcoded key/buffer size macro 'MAX_ECDSA_SIGN_ADDR' value (8) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
wolfssl_474,R02,src/internal.c,38084,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_475,R03,src/crl.c,384,Stack-allocated crypto buffer 'hash' of large size (SIGNER_DIGEST_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
wolfssl_476,R02,wolfcrypt/src/asn.c,17052,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_477,R02,wolfcrypt/src/port/atmel/atmel.c,442,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_478,R02,wolfcrypt/src/port/af_alg/afalg_aes.c,809,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_479,R02,src/tls.c,6045,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_480,R04,wolfcrypt/src/port/riscv/riscv-64-aes.c,4148,Return value of cryptographic function 'wc_AesEncrypt' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_481,R02,wolfcrypt/src/asn.c,9356,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_482,R02,src/internal.c,13302,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_483,R05,wolfcrypt/src/asn.c,28771,Direct call to algorithm-specific API 'wc_falcon_sign_msg'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_484,R02,src/dtls.c,759,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_485,R02,wolfcrypt/src/port/xilinx/xil-aesgcm.c,108,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_486,R02,wolfcrypt/src/port/nxp/dcp_port.c,239,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_487,R02,src/tls.c,11040,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_488,R03,tests/api/test_ripemd.c,90,Stack-allocated crypto buffer 'hash' of large size (RIPEMD_DIGEST_SIZE) detected.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_489,R07,wolfcrypt/src/port/maxim/max3266x.c,1045,Return contract violation: variable 'status' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_490,R07,wolfcrypt/src/hash.c,2361,Return contract violation: variable 'devId' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_491,R02,wolfcrypt/src/pkcs7.c,9211,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_492,R02,wolfcrypt/src/sp_arm32.c,97717,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_493,R02,wolfcrypt/src/asn.c,28454,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_494,R02,wolfcrypt/src/port/caam/wolfcaam_seco.c,289,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_495,R02,wolfcrypt/src/evp.c,10169,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_496,R02,src/internal.c,4608,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
