finding_id,rule,file,line,message,assisted_verdict,confidence,rationale,review_method
liboqs_310,R07,src/sig/falcon/pqclean_falcon-1024_avx2/keygen.c,1217,Return contract violation: variable 'z' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_311,R03,src/sig/snova/snova_SNOVA_24_5_4_esk_avx2/snova_opt.h,601,Stack-allocated crypto buffer 'hash_in_bytes' of large size (bytes_hash) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_312,R03,src/sig/mqom/mqom_mqom_common/ggm_tree.c,168,Stack-allocated crypto buffer 'new_seed8' of large size (MQOM2_PARAM_SEED_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_313,R01,src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/params.h,27,Hardcoded key/buffer size macro 'MLDSA_CTILDEBYTES' value (32) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_314,R05,src/kem/classic_mceliece/kem_classic_mceliece_348864f.c,83,Direct call to algorithm-specific API 'PQCLEAN_MCELIECE348864F_AVX2_crypto_kem_enc'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_315,R04,src/sig/slh_dsa/wrappers/prehash_sha2_512/slh_dsa_sha2_512_prehash_sha2_128s.c,96,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_316,R01,src/sig/mqom/mqom_mqom_common/enc_local.h,38,Hardcoded key array size (16 bytes) for 'key1' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_317,R01,src/sig/uov/pqov_ov_V_neon/params.h,56,Hardcoded key/buffer size macro '_PUB_M' value (96) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_318,R07,src/kem/classic_mceliece/pqclean_mceliece348864_clean/encrypt.c,23,Return contract violation: variable 'mask' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_319,R03,src/kem/ml_kem/mlkem-native_ml-kem-768_aarch64/mlkem/src/kem.c,290,Stack-allocated crypto buffer 'ct' of large size (MLKEM_INDCCA_CIPHERTEXTBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_320,R03,src/sig/cross/upcross_cross-rsdp-192-fast_clean/CROSS.c,62,Stack-allocated crypto buffer 'seed_sk' of large size (KEYPAIR_SEED_LENGTH_BYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_321,R01,src/sig/snova/snova_SNOVA_24_5_4_SHAKE_esk_opt/params.h,9,Hardcoded key/buffer size macro 'PK_EXPAND_SHAKE' value (1) is below PQC minimum requirements.,FP,medium,Likely symmetric/hash working size rather than a PQC migration buffer.,deterministic_external_assisted_triage
liboqs_322,R01,src/sig/mqom/mqom_mqom_common/rijndael.h,804,Hardcoded key array size (32 bytes) for 'cipherText1' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_323,R04,src/sig/slh_dsa/wrappers/prehash_sha2_256/slh_dsa_sha2_256_prehash_shake_256s.c,96,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_324,R01,src/sig/mqom/mqom_mqom_common/rijndael.h,753,Hardcoded key array size (16 bytes) for 'cipherText3' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_325,R04,src/sig/snova/snova_SNOVA_24_5_4_SHAKE_neon/oqs_snova.c,43,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_326,R03,src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/poly_kl.c,477,Stack-allocated crypto buffer 'seed' of large size (MLDSA_CRHBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_327,R04,src/sig/slh_dsa/wrappers/prehash_sha2_256/slh_dsa_sha2_256_prehash_sha2_256f.c,96,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_328,R04,src/kem/classic_mceliece/pqclean_mceliece348864f_avx2/sk_gen.c,19,Return value of cryptographic function 'crypto_declassify' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_329,R03,src/sig/snova/snova_SNOVA_37_8_4_neon/snova_plasma_vec_gnl_sign.h,84,Stack-allocated crypto buffer 'signed_hash' of large size (bytes_hash) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_330,R03,src/sig/cross/upcross_cross-rsdp-128-small_avx2/seedtree.c,88,Stack-allocated crypto buffer 'flags_tree_to_publish' of large size (NUM_NODES_SEED_TREE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_331,R01,src/sig/mqom/mqom_mqom_common/rijndael_ref.h,92,Hardcoded key array size (16 bytes) for 'cipherText1' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_332,R02,tests/kat_sig_stfl.c,472,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
liboqs_333,R02,src/sig/mqom/mqom_mqom_common/rijndael_ct64.c,515,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_334,R05,src/sig/falcon/pqclean_falcon-512_avx2/pqclean.c,64,Direct call to algorithm-specific API 'PQCLEAN_FALCON512_AVX2_keygen'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_335,R01,src/sig/mqom/mqom_mqom_common/rijndael.h,737,Hardcoded key array size (32 bytes) for 'key1' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_336,R01,src/sig/mqom/mqom_mqom_common/rijndael_table.h,99,Hardcoded key array size (16 bytes) for 'cipherText2' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_337,R03,src/sig/snova/snova_SNOVA_24_5_4_SHAKE_opt/oqs_snova.c,38,Stack-allocated crypto buffer 'digest' of large size (SNOVA_BYTES_DIGEST) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_338,R04,src/sig/slh_dsa/wrappers/prehash_sha2_512_224/slh_dsa_sha2_512_224_prehash_sha2_128f.c,41,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_339,R01,src/sig/mqom/mqom_mqom_common/rijndael.h,790,Hardcoded key array size (32 bytes) for 'cipherText2' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_340,R01,src/sig/cross/upcross_cross-rsdp-128-fast_clean/merkle.c,40,Hardcoded key/buffer size macro 'TO_PUBLISH' value (1) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_341,R04,src/sig/uov/pqov_ov_III_pkc_skc_avx2/utils_randombytes.c,13,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_342,R01,src/sig/mqom/mqom_mqom_common/enc_local.h,774,Hardcoded key array size (24 bytes) for 'ct4' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_343,R01,src/sig/mqom/mqom_mqom_common/rijndael.h,773,Hardcoded key array size (16 bytes) for 'cipherText4' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_344,R05,src/sig/falcon/pqclean_falcon-padded-1024_avx2/inner.h,508,Direct call to algorithm-specific API 'PQCLEAN_FALCONPADDED1024_AVX2_prng_refill'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_345,R07,src/kem/classic_mceliece/pqclean_mceliece8192128_avx2/pk_gen.c,17,Return contract violation: variable 'mask' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_346,R04,src/sig/slh_dsa/wrappers/prehash_sha3_224/slh_dsa_sha3_224_prehash_sha2_256s.c,41,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_347,R01,src/sig/uov/pqov_ov_V_avx2/params.h,55,Hardcoded key/buffer size macro '_PUB_N' value (244) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_348,R03,src/sig/cross/upcross_cross-rsdpg-192-balanced_avx2/CROSS.c,615,Stack-allocated crypto buffer 'digest_chall_2_prime' of large size (HASH_DIGEST_LENGTH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_349,R07,src/kem/classic_mceliece/pqclean_mceliece8192128f_avx2/crypto_int16.c,41,Return contract violation: variable 'crypto_int16_z' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_350,R04,src/kem/ml_kem/icicle_ml-kem-768_icicle_cuda/icicle_ml-kem.cpp,14,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_351,R01,src/sig/mqom/mqom_mqom_common/rijndael.h,666,Hardcoded key array size (16 bytes) for 'cipherText4' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_352,R03,src/sig/snova/snova_SNOVA_60_10_4_neon/oqs_snova.c,38,Stack-allocated crypto buffer 'digest' of large size (SNOVA_BYTES_DIGEST) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_353,R05,src/sig/falcon/pqclean_falcon-1024_aarch64/pqclean.c,279,Direct call to algorithm-specific API 'PQCLEAN_FALCON1024_AARCH64_verify_raw'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_354,R03,src/sig/snova/snova_SNOVA_24_5_4_SHAKE_esk_neon/oqs_snova.c,64,Stack-allocated crypto buffer 'digest' of large size (SNOVA_BYTES_DIGEST) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_355,R07,src/kem/classic_mceliece/pqclean_mceliece460896_clean/sk_gen.c,16,Return contract violation: variable 'mask' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_356,R01,src/sig/uov/pqov_ov_Ip_pkc_avx2/params.h,34,Hardcoded key/buffer size macro '_PUB_N' value (160) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_357,R01,src/sig/mqom/sig_mqom.h,74,Hardcoded key/buffer size macro 'OQS_SIG_mqom_mqom2_cat3_gf16_fast_r5_length_public_key' value (90) is below PQC minimum requirements.,TP,medium,"Explicit public-key, secret-key, signature, or ciphertext size macro relevant to PQC migration.",deterministic_external_assisted_triage
liboqs_358,R03,src/sig/mqom/mqom_mqom_common/ggm_tree.c,174,Stack-allocated crypto buffer 'linortho_seed3' of large size (MQOM2_PARAM_SEED_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_359,R04,src/sig/snova/snova_SNOVA_29_6_5_avx2/oqs_snova.c,19,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_360,R03,src/sig/uov/pqov_ov_III_pkc_neon/ov.c,130,Stack-allocated crypto buffer 'correct' of large size (_PUB_M_BYTE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_361,R04,src/sig/slh_dsa/wrappers/prehash_shake_256/slh_dsa_shake_256_prehash_shake_192f.c,61,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_362,R03,src/sig/snova/snova_SNOVA_37_17_2_opt/snova_opt.h,602,Stack-allocated crypto buffer 'signed_hash' of large size (bytes_hash) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_363,R07,src/sig/uov/pqov_ov_V_avx2/sign.c,40,Return contract violation: variable 'r' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_364,R03,src/sig/snova/snova_SNOVA_49_11_3_opt/oqs_snova.c,64,Stack-allocated crypto buffer 'digest' of large size (SNOVA_BYTES_DIGEST) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_365,R01,src/sig/uov/pqov_ov_Is_avx2/params.h,42,Hardcoded key/buffer size macro '_PUB_M' value (44) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_366,R03,src/sig/cross/upcross_cross-rsdpg-256-small_clean/csprng_hash.c,41,Stack-allocated crypto buffer 'digest' of large size (HASH_DIGEST_LENGTH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_367,R03,src/sig/cross/upcross_cross-rsdp-128-small_avx2/csprng_hash.h,234,Stack-allocated crypto buffer 'digest' of large size (HASH_DIGEST_LENGTH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_368,R05,src/sig/falcon/pqclean_falcon-padded-512_aarch64/rng.c,191,Direct call to algorithm-specific API 'PQCLEAN_FALCONPADDED512_AARCH64_prng_refill'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_369,R01,src/sig/mqom/mqom_mqom_common/rijndael_table.c,912,Hardcoded key array size (32 bytes) for 'cipherText8' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_370,R03,src/sig/ml_dsa/mldsa-native_ml-dsa-44_aarch64/mldsa/src/sign.c,1018,Stack-allocated crypto buffer 'sk' of large size (MLDSA_CRYPTO_SECRETKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_371,R03,src/sig/cross/upcross_cross-rsdpg-256-balanced_avx2/CROSS.c,410,Stack-allocated crypto buffer 'digest_chall_1' of large size (HASH_DIGEST_LENGTH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_372,R04,src/sig/snova/snova_SNOVA_37_17_2_avx2/oqs_snova.c,43,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_373,R01,src/sig/cross/upcross_cross-rsdpg-192-fast_avx2/merkle.c,40,Hardcoded key/buffer size macro 'TO_PUBLISH' value (1) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_374,R01,src/kem/classic_mceliece/kem_classic_mceliece.h,87,Hardcoded key/buffer size macro 'OQS_KEM_classic_mceliece_6688128f_length_shared_secret' value (32) is below PQC minimum requirements.,FP,medium,Likely symmetric/hash working size rather than a PQC migration buffer.,deterministic_external_assisted_triage
liboqs_375,R04,src/kem/classic_mceliece/pqclean_mceliece8192128f_clean/controlbits.c,242,Return value of cryptographic function 'crypto_declassify' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_376,R05,src/kem/kyber/kem_kyber_1024.c,75,Direct call to algorithm-specific API 'PQCLEAN_KYBER1024_AARCH64_crypto_kem_keypair'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_377,R03,src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/kem.c,290,Stack-allocated crypto buffer 'ct' of large size (MLKEM_INDCCA_CIPHERTEXTBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_378,R04,src/sig/slh_dsa/wrappers/pure/slh_dsa_pure_sha2_128f.c,60,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_379,R03,src/sig/uov/pqov_ov_Ip_ref/ov.c,193,Stack-allocated crypto buffer 'digest_ck' of large size (_PUB_M_BYTE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_380,R01,src/sig/uov/pqov_ov_Is_avx2/params.h,48,Hardcoded key/buffer size macro '_PUB_N' value (184) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_381,R04,src/kem/classic_mceliece/pqclean_mceliece460896f_avx2/sk_gen.c,19,Return value of cryptographic function 'crypto_declassify' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_382,R04,src/kem/classic_mceliece/pqclean_mceliece6688128f_clean/pk_gen.c,22,Return value of cryptographic function 'crypto_declassify' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_383,R03,src/sig/cross/upcross_cross-rsdp-128-balanced_clean/seedtree.c,87,Stack-allocated crypto buffer 'flags_tree_to_publish' of large size (NUM_NODES_SEED_TREE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_384,R01,src/sig/uov/pqov_ov_Ip_pkc_neon/params.h,42,Hardcoded key/buffer size macro '_PUB_M' value (44) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_385,R04,src/sig/slh_dsa/wrappers/prehash_sha2_512_224/slh_dsa_sha2_512_224_prehash_shake_128f.c,61,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_386,R01,src/sig/mqom/mqom_mqom_common/rijndael.h,778,Hardcoded key array size (16 bytes) for 'cipherText3' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_387,R03,src/sig/cross/upcross_cross-rsdp-128-balanced_clean/seedtree.c,243,Stack-allocated crypto buffer 'salt' of large size (SALT_LENGTH_BYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_388,R01,src/sig/mqom/sig_mqom.h,22,Hardcoded key/buffer size macro 'OQS_SIG_mqom_mqom2_cat1_gf16_fast_r5_length_public_key' value (60) is below PQC minimum requirements.,TP,medium,"Explicit public-key, secret-key, signature, or ciphertext size macro relevant to PQC migration.",deterministic_external_assisted_triage
liboqs_389,R01,src/sig/mqom/mqom_mqom_common/rijndael_table.h,116,Hardcoded key array size (32 bytes) for 'cipherText4' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_390,R03,src/sig/uov/pqov_ov_Ip_pkc_avx2/ov.c,36,Stack-allocated crypto buffer 'salt' of large size (_SALT_BYTE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_391,R01,src/sig/mqom/mqom_mqom_common/enc_local.h,191,Hardcoded key array size (16 bytes) for 'ct7' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_392,R02,src/sig/mqom/mqom_mqom_common/rijndael_ct64_enc.h,433,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_393,R03,src/sig/ml_dsa/mldsa-native_ml-dsa-87_x86_64/mldsa/src/sign.c,1223,Stack-allocated crypto buffer 'pk' of large size (MLDSA_CRYPTO_PUBLICKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_394,R03,src/sig/uov/pqov_ov_Ip_pkc_skc_ref/ov.c,193,Stack-allocated crypto buffer 'digest_ck' of large size (_PUB_M_BYTE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_395,R03,src/sig/cross/upcross_cross-rsdpg-128-small_clean/CROSS.c,326,Stack-allocated crypto buffer 'digest_chall_1' of large size (HASH_DIGEST_LENGTH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_396,R03,src/sig/cross/upcross_cross-rsdp-192-balanced_avx2/CROSS.c,152,Stack-allocated crypto buffer 'root_seed' of large size (SEED_LENGTH_BYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_397,R03,src/sig/snova/snova_SNOVA_29_6_5_neon/snova_plasma_vec_gnl_sign.h,76,Stack-allocated crypto buffer 'pt_private_key_seed' of large size (seed_length_private) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_398,R01,src/sig/mqom/mqom_mqom_common/rijndael_aes_ni.c,1113,Hardcoded key array size (16 bytes) for 'cipherText2' is insufficient for PQC.,FP,medium,Likely symmetric/hash working size rather than a PQC migration buffer.,deterministic_external_assisted_triage
liboqs_399,R03,src/sig/snova/snova_SNOVA_24_5_5_avx2/snova_kernel.h,184,Stack-allocated crypto buffer 'prng_output_public' of large size (bytes_prng_public) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_400,R01,src/sig/uov/pqov_ov_III_pkc_neon/params.h,49,Hardcoded key/buffer size macro '_PUB_M' value (72) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_401,R03,src/sig/cross/upcross_cross-rsdpg-128-fast_avx2/csprng_hash.h,261,Stack-allocated crypto buffer 'digest_3' of large size (HASH_DIGEST_LENGTH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_402,R01,src/sig/mqom/mqom_mqom_common/rijndael.h,739,Hardcoded key array size (32 bytes) for 'key4' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_403,R04,src/sig/slh_dsa/wrappers/pure/slh_dsa_pure_sha2_128f.c,94,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_404,R04,src/sig/slh_dsa/wrappers/prehash_sha2_512_256/slh_dsa_sha2_512_256_prehash_shake_256f.c,41,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_405,R01,src/sig/mqom/mqom_mqom_common/enc_local.h,351,Hardcoded key array size (24 bytes) for 'key5' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_406,R01,src/sig/mqom/mqom_mqom_common/rijndael_aes_ni.c,1087,Hardcoded key array size (16 bytes) for 'cipherText1' is insufficient for PQC.,FP,medium,Likely symmetric/hash working size rather than a PQC migration buffer.,deterministic_external_assisted_triage
liboqs_407,R01,src/kem/kyber/libjade_kyber768_ref/api.h,6,Hardcoded key/buffer size macro 'JADE_KEM_kyber_kyber768_amd64_ref_KEYPAIRCOINBYTES' value (64) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_408,R03,src/kem/ml_kem/mlkem-native_ml-kem-512_ref/mlkem/src/poly_k.c,447,Stack-allocated crypto buffer 'seed' of large size (MLKEM_SYMBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_409,R01,src/sig/mqom/mqom_mqom_common/rijndael_ct64.h,176,Hardcoded key array size (32 bytes) for 'cipherText2' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_410,R03,src/kem/kyber/pqcrystals-kyber_kyber768_avx2/indcpa.c,471,Stack-allocated crypto buffer 'sk' of large size (KYBER_INDCPA_SECRETKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_411,R03,src/kem/kyber/oldpqclean_kyber768_aarch64/symmetric-shake.c,26,Stack-allocated crypto buffer 'seed' of large size (KYBER_SYMBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_412,R03,src/sig/mayo/pqmayo_mayo-2_opt/mayo.c,365,Stack-allocated crypto buffer 'salt' of large size (SALT_BYTES_MAX) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_413,R03,src/sig/snova/snova_SNOVA_25_8_3_opt/oqs_snova.c,38,Stack-allocated crypto buffer 'digest' of large size (SNOVA_BYTES_DIGEST) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
